																																																																																																																																																																																																																																																																																																							
																																																																																																																																																																																																				18.70	20.25																																																																																																		
																																																																																																																																																																																																				18.73	20.12																																																																																																		
																																																																																																																																																																																																				18.77	20.33																																																																																																		
																																																																																																																																																																																																				18.80	20.45																																																																																																		
																																																																																																																																																																																																				18.83	20.45																																																																																																		
																																																																																																																																																																																																				18.87	20.57																																																																																																		
																																																																																																																																																																																																				18.90	20.74																																																																																																		
																																																																																																																																																																																																				18.93	20.78																																																																																																		
																																																																																																																																																																																																				18.97	20.86																																																																																																		
																																																																																																																																																																																																				19.00	20.94																																																																																																		
																																																																																																																																																																																																				19.03	20.94																																																																																																		
																																																																																																																																																																																																				19.07	21.11																																																																																																		
																																																																																																																																																																																																				19.10	21.27																																																																																																		
																																																																																																																																																																																																				19.13	21.27																																																																																																		
																																																																																																																																																																																																				19.17	21.39																																																																																																		
																																																																																																																																																																																																				19.20	21.60																																																																																																		
																																																																																																																																																																																																				19.23	21.60																																																																																																		
																																																																																																																																																																																																				19.27	21.68																																																																																																		
																																																																																																																																																																																																				19.30	21.76																																																																																																		
																																																																																																																																																																																																				19.33	21.80																																																																																																		
																																																																																																																																																																																																				19.37	22.05																																																																																																		
																																																																																																																																																																																																				19.40	22.09																																																																																																		
																																																																																																																																																																																																				19.43	22.09																																																																																																		
																																																																																																																																																																																																				19.47	22.21																																																																																																		
																																																																																																																																																																																																				19.50	22.42																																																																																																		
																																																																																																																																																																																																				19.53	22.42																																																																																																		
																																																																																																																																																																																																				19.57	22.46																																																																																																		
																																																																																																																																																																																																				19.60	22.67																																																																																																		
																																																																																																																																																																																																				19.63	22.75																																																																																																		
																																																																																																																																																																																																				19.67	22.75																																																																																																		
																																																																																																																																																																																																				19.70	22.95																																																																																																		
																																																																																																																																																																																																				19.73	23.08																																																																																																		
																																																																																																																																																																																																				19.77	23.08																																																																																																		
																																																																																																																																																																																																				19.80	23.28																																																																																																		
																																																																																																																																																																																																				19.83	23.40																																																																																																		
																																																																																																																																																																																																				19.87	23.40																																																																																																		
																																																																																																																																																																																																				19.90	23.53																																																																																																		
																																																																																																																																																																																																				19.93	23.57																																																																																																		
																																																																																																																																																																																																				19.97	23.61																																																																																																		
																																																																																																																																																																																																				20.00	23.86																																																																																																		
																																																																																																																																																																																																				20.03	24.06																																																																																																		
																																																																																																																																																																																																				20.07	24.06																																																																																																		
																																																																																																																																																																																																				20.10	24.10																																																																																																		
																																																																																																																																																																																																				20.13	24.31																																																																																																		
																																																																																																																																																																																																				20.17	24.39																																																																																																		
																																																																																																																																																																																																				20.20	24.39																																																																																																		
																																																																																																																																																																																																				20.23	24.63																																																																																																		
																																																																																																																																																																																																				20.27	24.72																																																																																																		
																																																																																																																																																																																																				20.30	24.72																																																																																																		
																																																																																																																																																																																																				20.33	24.92																																																																																																		
																																																																																																																																																																																																				20.37	25.04																																																																																																		
																																																																																																																																																																																																				20.40	25.04																																																																																																		
																																																																																																																																																																																																				20.43	25.25																																																																																																		
																																																																																																																																																																																																				20.47	25.37																																																																																																		
																																																																																																																																																																																																				20.50	25.37																																																																																																		
																																																																																																																																																																																																				20.53	25.62																																																																																																		
																																																																																																																																																																																																				20.57	25.70																																																																																																		
																																																																																																																																																																																																				20.60	25.74																																																																																																		
																																																																																																																																																																																																				20.63	25.95																																																																																																		
																																																																																																																																																																																																				20.67	26.03																																																																																																		
																																																																																																																																																																																																				20.70	26.07																																																																																																		
																																																																																																																																																																																																				20.73	26.27																																																																																																		
																																																																																																																																																																																																				20.77	26.36																																																																																																		
																																																																																																																																																																																																				20.80	26.40																																																																																																		
																																																																																																																																																																																																				20.83	26.60																																																																																																		
																																																																																																																																																																																																				20.87	26.81																																																																																																		
																																																																																																																																																																																																				20.90	26.85																																																																																																		
																																																																																																																																																																																																				20.93	26.93																																																																																																		
																																																																																																																																																																																																				20.97	27.14																																																																																																		
																																																																																																																																																																																																				21.00	27.18																																																																																																		
																																																																																																																																																																																																				21.03	27.26																																																																																																		
																																																																																																																																																																																																				21.07	27.46																																																																																																		
																																																																																																																																																																																																				21.10	27.51																																																																																																		
																																																																																																																																																																																																				21.13	27.59																																																																																																		
																																																																																																																																																																																																				21.17	27.83																																																																																																		
																																																																																																																																																																																																				21.20	27.83																																																																																																		
																																																																																																																																																																																																				21.23	27.92																																																																																																		
																																																																																																																																																																																																				21.27	28.16																																																																																																		
																																																																																																																																																																																																				21.30	28.33																																																																																																		
																																																																																																																																																																																																				21.33	28.33																																																																																																		
																																																																																																																																																																																																				21.37	28.53																																																																																																		
																																																																																																																																																																																																				21.40	28.74																																																																																																		
																																																																																																																																																																																																				21.43	28.82																																																																																																		
																																																																																																																																																																																																				21.47	28.82																																																																																																		
																																																																																																																																																																																																				21.50	29.02																																																																																																		
																																																																																																																																																																																																				21.53	29.27																																																																																																		
																																																																																																																																																																																																				21.57	29.31																																																																																																		
																																																																																																																																																																																																				21.60	29.35																																																																																																		
																																																																																																																																																																																																				21.63	29.56																																																																																																		
																																																																																																																																																																																																				21.67	29.80																																																																																																		
																																																																																																																																																																																																				21.70	29.80																																																																																																		
																																																																																																																																																																																																				21.73	29.97																																																																																																		
																																																																																																																																																																																																				21.77	30.13																																																																																																		
																																																																																																																																																																																																				21.80	30.17																																																																																																		
																																																																																																																																																																																																				21.83	30.25																																																																																																		
																																																																																																																																																																																																				21.87	30.50																																																																																																		
																																																																																																																																																																																																				21.90	30.70																																																																																																		
																																																																																																																																																																																																				21.93	30.79																																																																																																		
																																																																																																																																																																																																				21.97	30.91																																																																																																		
																																																																																																																																																																																																				22.00	31.11																																																																																																		
																																																																																																																																																																																																				22.03	31.11																																																																																																		
																																																																																																																																																																																																				22.07	31.32																																																																																																		
																																																																																																																																																																																																				22.10	31.52																																																																																																		
																																																																																																																																																																																																				22.13	31.73																																																																																																		
																																																																																																																																																																																																				22.17	31.77																																																																																																		
																																																																																																																																																																																																				22.20	31.85																																																																																																		
																																																																																																																																																																																																				22.23	32.10																																																																																																		
																																																																																																																																																																																																				22.27	32.26																																																																																																		
																																																																																																																																																																																																				22.30	32.26																																																																																																		
																																																																																																																																																																																																				22.33	32.47																																																																																																		
																																																																																																																																																																																																				22.37	32.59																																																																																																		
																																																																																																																																																																																																				22.40	32.59																																																																																																		
																																																																																																																																																																																																				22.43	32.92																																																																																																		
																																																																																																																																																																																																				22.47	33.04																																																																																																		
																																																																																																																																																																																																				22.50	33.29																																																																																																		
																																																																																																																																																																																																				22.53	33.33																																																																																																		
																																																																																																																																																																																																				22.57	33.37																																																																																																		
																																																																																																																																																																																																				22.60	33.62																																																																																																		
																																																																																																																																																																																																				22.63	33.74																																																																																																		
																																																																																																																																																																																																				22.67	33.78																																																																																																		
																																																																																																																																																																																																				22.70	33.98																																																																																																		
																																																																																																																																																																																																				22.73	34.23																																																																																																		
																																																																																																																																																																																																				22.77	34.39																																																																																																		
																																																																																																																																																																																																				22.80	34.44																																																																																																		
																																																																																																																																																																																																				22.83	34.64																																																																																																		
																																																																																																																																																																																																				22.87	34.85																																																																																																		
																																																																																																																																																																																																				22.90	34.97																																																																																																		
																																																																																																																																																																																																				22.93	35.01																																																																																																		
																																																																																																																																																																																																				22.97	35.22																																																																																																		
																																																																																																																																																																																																				23.00	35.42																																																																																																		
																																																																																																																																																																																																				23.03	35.71																																																																																																		
																																																																																																																																																																																																				23.07	35.71																																																																																																		
																																																																																																																																																																																																				23.10	35.83																																																																																																		
																																																																																																																																																																																																				23.13	36.08																																																																																																		
																																																																																																																																																																																																				23.17	36.20																																																																																																		
																																																																																																																																																																																																				23.20	36.20																																																																																																		
																																																																																																																																																																																																				23.23	36.45																																																																																																		
																																																																																																																																																																																																				23.27	36.65																																																																																																		
																																																																																																																																																																																																				23.30	36.86																																																																																																		
																																																																																																																																																																																																				23.33	36.86																																																																																																		
																																																																																																																																																																																																				23.37	37.02																																																																																																		
																																																																																																																																																																																																				23.40	37.27																																																																																																		
																																																																																																																																																																																																				23.43	37.47																																																																																																		
																																																																																																																																																																																																				23.47	37.51																																																																																																		
																																																																																																																																																																																																				23.50	37.63																																																																																																		
																																																																																																																																																																																																				23.53	37.88																																																																																																		
																																																																																																																																																																																																				23.57	38.17																																																																																																		
